FARNHAM
DATE;TIME;AIRTEMP;AIRHUM;RAIN;GLOBALRAD;LW1
2024-03-15;04:00;-1.115;98.404;0.003;0.0;-991
2024-03-15;05:00;-1.429;98.379;0.001;0.0;-991
2024-03-15;06:00;-1.415;98.003;0.001;0.0;-991
2024-03-15;07:00;-1.401;97.626;0.001;0.0;-991
2024-03-15;08:00;-1.387;97.25;0.0;0.0;-991
2024-03-15;09:00;-0.279;96.512;0.004;49.383;-991
2024-03-15;10:00;0.83;95.775;0.009;98.765;-991
2024-03-15;11:00;1.939;95.037;0.013;148.148;-991
2024-03-15;12:00;2.629;94.217;0.013;246.914;-991
2024-03-15;13:00;3.319;93.397;0.014;345.679;-991
2024-03-15;14:00;4.009;92.576;0.015;444.444;-991
2024-03-15;15:00;3.868;93.585;0.035;370.37;-991
2024-03-15;16:00;3.727;94.594;0.056;296.296;-991
2024-03-15;17:00;3.586;95.603;0.076;222.222;-991
2024-03-15;18:00;2.797;96.7;0.054;172.84;-991
2024-03-15;19:00;2.007;97.798;0.032;123.457;-991
2024-03-15;20:00;1.218;98.896;0.01;74.074;-991
2024-03-15;21:00;1.178;98.98;0.088;49.383;-991
2024-03-15;22:00;1.139;99.064;0.166;24.691;-991
2024-03-15;23:00;1.099;99.149;0.244;0.0;-991
2024-03-16;00:00;1.428;99.053;0.793;0.0;-991
2024-03-16;01:00;1.757;98.957;1.343;0.0;-991
2024-03-16;02:00;2.086;98.862;1.892;0.0;-991
2024-03-16;03:00;1.978;98.994;3.903;0.0;-991
2024-03-16;04:00;1.871;99.126;5.913;0.0;-991
2024-03-16;05:00;1.764;99.258;7.924;0.0;-991
2024-03-16;06:00;1.575;98.886;7.056;0.0;-991
2024-03-16;07:00;1.385;98.515;6.188;0.0;-991
2024-03-16;08:00;1.196;98.143;5.32;0.0;-991
2024-03-16;09:00;1.635;97.095;3.622;74.074;-991
2024-03-16;10:00;2.073;96.048;1.924;148.148;-991
2024-03-16;11:00;2.512;95.0;0.225;222.222;-991
2024-03-16;12:00;2.807;94.077;0.194;246.914;-991
2024-03-16;13:00;3.102;93.154;0.163;271.605;-991
2024-03-16;14:00;3.398;92.232;0.132;296.296;-991
2024-03-16;15:00;3.417;92.246;0.121;271.605;-991
2024-03-16;16:00;3.437;92.26;0.111;246.914;-991
2024-03-16;17:00;3.457;92.274;0.101;222.222;-991
2024-03-16;18:00;2.495;94.088;0.072;172.84;-991
2024-03-16;19:00;1.534;95.903;0.043;123.457;-991
2024-03-16;20:00;0.572;97.717;0.014;74.074;-991
2024-03-16;21:00;-0.577;97.474;0.01;49.383;-991
2024-03-16;22:00;-1.725;97.23;0.005;24.691;-991
