Date;AIRTEMP [C];GLOBALRAD [Wm2];HR [percent];Mouillure_feuil;Mouillure_feuil_thres;Num;PR_start;Pressure;RAIN [mm];TGr_10;TGr_20;TGr_5;TGr_50;TMax;TMin;Tair_5;no_data;no_data2;wind_direction;wind_speed
2024-02-05 20:00:00;-7.2;nan;77.0;nan;nan;9999.0;2000.0;99.2;0.0;-0.06;nan;nan;nan;-6.4;-7.9;nan;nan;nan;344.0;4.9
2024-02-05 21:00:00;-6.2;nan;76.0;nan;nan;9999.0;2100.0;99.22;0.0;-0.06;nan;nan;nan;-6.0;-6.5;nan;nan;nan;331.0;2.1
2024-02-05 22:00:00;-6.1;nan;77.0;nan;nan;9999.0;2200.0;99.23;0.0;-0.07;nan;nan;nan;-5.7;-6.8;nan;nan;nan;5.0;6.0
2024-02-05 23:00:00;-6.3;nan;77.0;nan;nan;9999.0;2300.0;99.26;0.0;-0.07;nan;nan;nan;-5.9;-7.1;nan;nan;nan;326.0;5.7
2024-02-06 00:00:00;-8.3;nan;86.0;nan;nan;9999.0;0.0;99.29;0.0;-0.07;nan;nan;nan;-6.9;-9.4;nan;nan;nan;157.0;0.7
2024-02-06 01:00:00;-9.8;nan;90.0;nan;nan;9999.0;100.0;99.29;0.0;-0.07;nan;nan;nan;-9.0;-10.8;nan;nan;nan;287.0;0.7
2024-02-06 02:00:00;-10.6;nan;89.0;nan;nan;9999.0;200.0;99.32;0.0;-0.07;nan;nan;nan;-9.6;-11.5;nan;nan;nan;318.0;0.2
2024-02-06 03:00:00;-10.8;nan;90.0;nan;nan;9999.0;300.0;99.34;0.0;-0.07;nan;nan;nan;-10.0;-11.8;nan;nan;nan;67.0;0.0
2024-02-06 04:00:00;-11.5;nan;89.0;nan;nan;9999.0;400.0;99.38;0.0;-0.08;nan;nan;nan;-10.6;-12.6;nan;nan;nan;184.0;4.0
2024-02-06 05:00:00;-11.9;nan;87.0;nan;nan;9999.0;500.0;99.45;0.0;-0.08;nan;nan;nan;-10.7;-13.3;nan;nan;nan;87.0;0.7
2024-02-06 06:00:00;-13.6;nan;88.0;nan;nan;9999.0;600.0;99.49;0.0;-0.08;nan;nan;nan;-13.0;-14.3;nan;nan;nan;114.0;1.3
2024-02-06 07:00:00;-14.1;nan;87.0;nan;nan;9999.0;700.0;99.58;0.0;-0.08;nan;nan;nan;-13.0;-14.9;nan;nan;nan;186.0;1.6
2024-02-06 08:00:00;-13.9;nan;84.0;nan;nan;9999.0;800.0;99.62;0.0;-0.09;nan;nan;nan;-13.0;-14.8;nan;nan;nan;165.0;2.8
2024-02-06 09:00:00;-12.2;nan;74.0;nan;nan;9999.0;900.0;99.66;0.0;-0.08;nan;nan;nan;-11.4;-13.4;nan;nan;nan;100.0;1.6
2024-02-06 10:00:00;-9.6;nan;66.0;nan;nan;9999.0;1000.0;99.68;0.0;-0.09;nan;nan;nan;-7.2;-11.5;nan;nan;nan;8.0;5.5
2024-02-06 11:00:00;-6.1;nan;62.0;nan;nan;9999.0;1100.0;99.68;0.0;-0.09;nan;nan;nan;-4.9;-7.9;nan;nan;nan;342.0;5.3
2024-02-06 12:00:00;-4.3;nan;57.0;nan;nan;9999.0;1200.0;99.62;0.0;-0.1;nan;nan;nan;-2.7;-5.2;nan;nan;nan;316.0;2.4
2024-02-06 13:00:00;-2.6;nan;57.0;nan;nan;9999.0;1300.0;99.59;0.0;-0.1;nan;nan;nan;-2.0;-3.3;nan;nan;nan;348.0;6.5
2024-02-06 14:00:00;-2.3;nan;58.0;nan;nan;9999.0;1400.0;99.58;0.0;-0.1;nan;nan;nan;-1.8;-2.7;nan;nan;nan;338.0;9.6
2024-02-06 15:00:00;-2.3;nan;61.0;nan;nan;9999.0;1500.0;99.58;0.0;-0.1;nan;nan;nan;-2.2;-2.4;nan;nan;nan;338.0;7.8
2024-02-06 16:00:00;-2.7;nan;67.0;nan;nan;9999.0;1600.0;99.56;0.0;-0.1;nan;nan;nan;-2.4;-3.3;nan;nan;nan;334.0;5.5
2024-02-06 17:00:00;-3.6;nan;70.0;nan;nan;9999.0;1700.0;99.59;0.0;-0.07;nan;nan;nan;-3.2;-4.0;nan;nan;nan;356.0;1.8
2024-02-06 18:00:00;-4.3;nan;73.0;nan;nan;9999.0;1800.0;99.64;0.0;-0.07;nan;nan;nan;-3.8;-4.9;nan;nan;nan;325.0;4.4
2024-02-06 19:00:00;-5.2;nan;77.0;nan;nan;9999.0;1900.0;99.66;0.0;-0.07;nan;nan;nan;-4.7;-5.6;nan;nan;nan;124.0;1.1
2024-02-06 20:00:00;-6.5;nan;82.0;nan;nan;9999.0;2000.0;99.67;0.0;-0.07;nan;nan;nan;-5.5;-7.5;nan;nan;nan;186.0;0.5
2024-02-06 21:00:00;-7.5;nan;84.0;nan;nan;9999.0;2100.0;99.7;0.0;-0.07;nan;nan;nan;-7.0;-8.4;nan;nan;nan;309.0;0.5
2024-02-06 22:00:00;-8.9;nan;89.0;nan;nan;9999.0;2200.0;99.75;0.0;-0.07;nan;nan;nan;-8.3;-9.5;nan;nan;nan;197.0;0.1
2024-02-06 23:00:00;-9.9;nan;90.0;nan;nan;9999.0;2300.0;99.8;0.0;-0.07;nan;nan;nan;-9.3;-10.6;nan;nan;nan;42.0;0.0
2024-02-07 00:00:00;-10.6;nan;89.0;nan;nan;9999.0;0.0;99.79;0.0;-0.07;nan;nan;nan;-9.9;-11.5;nan;nan;nan;35.0;0.3
2024-02-07 01:00:00;-12.0;nan;91.0;nan;nan;9999.0;100.0;99.76;0.0;-0.07;nan;nan;nan;-11.3;-12.6;nan;nan;nan;189.0;2.0
2024-02-07 02:00:00;-11.8;nan;92.0;nan;nan;9999.0;200.0;99.74;0.0;-0.08;nan;nan;nan;-11.6;-12.1;nan;nan;nan;173.0;4.1
2024-02-07 03:00:00;-12.0;nan;89.0;nan;nan;9999.0;300.0;99.71;0.0;-0.08;nan;nan;nan;-11.7;-12.6;nan;nan;nan;141.0;0.8
2024-02-07 04:00:00;-13.5;nan;90.0;nan;nan;9999.0;400.0;99.73;0.0;-0.08;nan;nan;nan;-12.4;-14.5;nan;nan;nan;178.0;3.5
2024-02-07 05:00:00;-13.7;nan;89.0;nan;nan;9999.0;500.0;99.77;0.0;-0.09;nan;nan;nan;-13.1;-14.8;nan;nan;nan;197.0;4.2
2024-02-07 06:00:00;-13.9;nan;86.0;nan;nan;9999.0;600.0;99.84;0.0;-0.09;nan;nan;nan;-13.3;-15.0;nan;nan;nan;167.0;2.8
2024-02-07 07:00:00;-14.6;nan;87.0;nan;nan;9999.0;700.0;99.89;0.0;-0.09;nan;nan;nan;-14.2;-15.0;nan;nan;nan;177.0;5.1
2024-02-07 08:00:00;-14.3;nan;83.0;nan;nan;9999.0;800.0;99.92;0.0;-0.09;nan;nan;nan;-14.0;-14.6;nan;nan;nan;153.0;3.3
2024-02-07 09:00:00;-13.1;nan;79.0;nan;nan;9999.0;900.0;99.92;0.0;-0.09;nan;nan;nan;-12.3;-14.2;nan;nan;nan;129.0;5.5
2024-02-07 10:00:00;-11.0;nan;71.0;nan;nan;9999.0;1000.0;99.88;0.0;-0.11;nan;nan;nan;-9.3;-12.3;nan;nan;nan;144.0;4.5
2024-02-07 11:00:00;-7.7;nan;61.0;nan;nan;9999.0;1100.0;99.87;0.0;-0.12;nan;nan;nan;-4.7;-9.3;nan;nan;nan;101.0;1.0
2024-02-07 12:00:00;-3.5;nan;54.0;nan;nan;9999.0;1200.0;99.79;0.0;-0.12;nan;nan;nan;-1.9;-5.5;nan;nan;nan;100.0;0.8
2024-02-07 13:00:00;-1.5;nan;50.0;nan;nan;9999.0;1300.0;99.72;0.0;-0.11;nan;nan;nan;0.9;-2.8;nan;nan;nan;16.0;3.5
2024-02-07 14:00:00;0.2;nan;54.0;nan;nan;9999.0;1400.0;99.67;0.0;-0.11;nan;nan;nan;1.3;-0.2;nan;nan;nan;328.0;7.7
2024-02-07 15:00:00;0.1;nan;57.0;nan;nan;9999.0;1500.0;99.65;0.0;-0.11;nan;nan;nan;0.3;-0.2;nan;nan;nan;326.0;5.9
2024-02-07 16:00:00;-0.5;nan;57.0;nan;nan;9999.0;1600.0;99.66;0.0;-0.1;nan;nan;nan;-0.2;-0.7;nan;nan;nan;304.0;6.6
2024-02-07 17:00:00;-0.8;nan;64.0;nan;nan;9999.0;1700.0;99.67;0.0;-0.08;nan;nan;nan;-0.4;-1.5;nan;nan;nan;293.0;1.8
2024-02-07 18:00:00;-1.9;nan;68.0;nan;nan;9999.0;1800.0;99.7;0.0;-0.08;nan;nan;nan;-1.3;-2.5;nan;nan;nan;157.0;1.9
2024-02-07 19:00:00;-2.7;nan;71.0;nan;nan;9999.0;1900.0;99.71;0.0;-0.07;nan;nan;nan;-2.3;-2.9;nan;nan;nan;301.0;1.3
2024-02-07 20:00:00;-3.0;nan;73.0;nan;nan;9999.0;2000.0;99.74;0.0;-0.07;nan;nan;nan;-2.7;-3.4;nan;nan;nan;155.0;0.4
2024-02-07 21:00:00;-3.2;nan;77.0;nan;nan;9999.0;2100.0;99.73;0.0;-0.06;nan;nan;nan;-3.0;-3.3;nan;nan;nan;146.0;0.0
2024-02-07 22:00:00;-3.5;nan;75.0;nan;nan;9999.0;2200.0;99.73;0.0;-0.06;nan;nan;nan;-3.2;-4.0;nan;nan;nan;252.0;1.1
2024-02-07 23:00:00;-3.4;nan;77.0;nan;nan;9999.0;2300.0;99.7;0.0;-0.06;nan;nan;nan;-3.1;-3.6;nan;nan;nan;268.0;0.0
2024-02-08 00:00:00;-3.6;nan;83.0;nan;nan;9999.0;0.0;99.73;0.0;-0.06;nan;nan;nan;-3.4;-3.8;nan;nan;nan;160.0;0.2
2024-02-08 01:00:00;-3.6;nan;79.0;nan;nan;9999.0;100.0;99.74;0.0;-0.06;nan;nan;nan;-3.3;-3.9;nan;nan;nan;180.0;0.5
2024-02-08 02:00:00;-3.7;nan;81.0;nan;nan;9999.0;200.0;99.75;0.0;-0.06;nan;nan;nan;-3.6;-3.9;nan;nan;nan;143.0;1.4
2024-02-08 03:00:00;-3.6;nan;79.0;nan;nan;9999.0;300.0;99.74;0.0;-0.05;nan;nan;nan;-3.5;-3.8;nan;nan;nan;168.0;1.5
2024-02-08 04:00:00;-3.6;nan;83.0;nan;nan;9999.0;400.0;99.76;0.0;-0.05;nan;nan;nan;-3.3;-3.9;nan;nan;nan;160.0;1.4
2024-02-08 05:00:00;-3.9;nan;85.0;nan;nan;9999.0;500.0;99.77;0.0;-0.05;nan;nan;nan;-3.7;-4.1;nan;nan;nan;89.0;1.0
2024-02-08 06:00:00;-4.3;nan;85.0;nan;nan;9999.0;600.0;99.78;0.0;-0.05;nan;nan;nan;-4.0;-4.9;nan;nan;nan;180.0;2.3
2024-02-08 07:00:00;-5.3;nan;88.0;nan;nan;9999.0;700.0;99.81;0.0;-0.05;nan;nan;nan;-4.7;-5.8;nan;nan;nan;187.0;1.8
2024-02-08 08:00:00;-5.6;nan;83.0;nan;nan;9999.0;800.0;99.84;0.0;-0.05;nan;nan;nan;-4.6;-6.7;nan;nan;nan;61.0;0.9
2024-02-08 09:00:00;-5.3;nan;81.0;nan;nan;9999.0;900.0;99.85;0.0;-0.07;nan;nan;nan;-4.3;-6.5;nan;nan;nan;79.0;0.0
2024-02-08 10:00:00;-3.1;nan;73.0;nan;nan;9999.0;1000.0;99.84;0.0;-0.07;nan;nan;nan;-2.2;-4.3;nan;nan;nan;78.0;1.6
2024-02-08 11:00:00;-1.3;nan;67.0;nan;nan;9999.0;1100.0;99.82;0.0;-0.07;nan;nan;nan;-0.4;-2.6;nan;nan;nan;127.0;5.3
2024-02-08 12:00:00;0.4;nan;62.0;nan;nan;9999.0;1200.0;99.73;0.0;-0.06;nan;nan;nan;1.3;-0.4;nan;nan;nan;129.0;7.0
2024-02-08 13:00:00;1.9;nan;50.0;nan;nan;9999.0;1300.0;99.65;0.0;-0.06;nan;nan;nan;2.7;1.0;nan;nan;nan;122.0;6.3
2024-02-08 14:00:00;3.2;nan;47.0;nan;nan;9999.0;1400.0;99.61;0.0;-0.06;nan;nan;nan;4.3;2.5;nan;nan;nan;77.0;2.1
2024-02-08 15:00:00;4.0;nan;48.0;nan;nan;9999.0;1500.0;99.58;0.0;-0.05;nan;nan;nan;4.6;3.6;nan;nan;nan;116.0;4.3
2024-02-08 16:00:00;3.3;nan;53.0;nan;nan;9999.0;1600.0;99.58;0.0;-0.05;nan;nan;nan;4.1;3.0;nan;nan;nan;136.0;5.1
2024-02-08 17:00:00;2.5;nan;60.0;nan;nan;9999.0;1700.0;99.54;0.0;-0.05;nan;nan;nan;3.1;1.5;nan;nan;nan;161.0;1.5
2024-02-08 18:00:00;1.1;nan;64.0;nan;nan;9999.0;1800.0;99.56;0.0;-0.04;nan;nan;nan;2.0;-0.9;nan;nan;nan;235.0;2.9
2024-02-08 19:00:00;-1.2;nan;81.0;nan;nan;9999.0;1900.0;99.54;0.0;-0.03;nan;nan;nan;1.2;-2.9;nan;nan;nan;162.0;3.5
2024-02-08 20:00:00;-2.2;nan;80.0;nan;nan;9999.0;2000.0;99.49;0.0;-0.02;nan;nan;nan;-1.2;-3.0;nan;nan;nan;157.0;1.9
2024-02-08 21:00:00;-3.2;nan;84.0;nan;nan;9999.0;2100.0;99.44;0.0;-0.02;nan;nan;nan;-2.7;-4.1;nan;nan;nan;168.0;4.5
2024-02-08 22:00:00;-3.2;nan;81.0;nan;nan;9999.0;2200.0;99.39;0.0;-0.02;nan;nan;nan;-2.7;-4.0;nan;nan;nan;185.0;3.7
2024-02-08 23:00:00;-2.9;nan;82.0;nan;nan;9999.0;2300.0;99.36;0.0;-0.02;nan;nan;nan;-2.5;-3.6;nan;nan;nan;170.0;2.1
2024-02-09 00:00:00;-4.2;nan;87.0;nan;nan;9999.0;0.0;99.35;0.0;-0.02;nan;nan;nan;-2.9;-5.3;nan;nan;nan;162.0;3.6
2024-02-09 01:00:00;-4.8;nan;90.0;nan;nan;9999.0;100.0;99.27;0.0;-0.02;nan;nan;nan;-4.1;-6.5;nan;nan;nan;145.0;3.6
2024-02-09 02:00:00;-6.0;nan;92.0;nan;nan;9999.0;200.0;99.24;0.0;-0.02;nan;nan;nan;-4.3;-7.0;nan;nan;nan;160.0;4.6
2024-02-09 03:00:00;-6.1;nan;86.0;nan;nan;9999.0;300.0;99.2;0.0;-0.03;nan;nan;nan;-4.4;-7.2;nan;nan;nan;178.0;4.0
2024-02-09 04:00:00;-6.6;nan;93.0;nan;nan;9999.0;400.0;99.15;0.0;-0.03;nan;nan;nan;-4.5;-7.3;nan;nan;nan;167.0;4.3
2024-02-09 05:00:00;-7.2;nan;94.0;nan;nan;9999.0;500.0;99.06;0.0;-0.03;nan;nan;nan;-6.3;-7.7;nan;nan;nan;178.0;3.1
2024-02-09 06:00:00;-7.9;nan;94.0;nan;nan;9999.0;600.0;99.01;0.0;-0.03;nan;nan;nan;-7.2;-8.4;nan;nan;nan;163.0;3.1
2024-02-09 07:00:00;-8.0;nan;93.0;nan;nan;9999.0;700.0;98.95;0.0;-0.04;nan;nan;nan;-7.4;-8.4;nan;nan;nan;179.0;4.0
2024-02-09 08:00:00;-6.6;nan;88.0;nan;nan;9999.0;800.0;98.97;0.0;-0.04;nan;nan;nan;-5.4;-7.9;nan;nan;nan;45.0;1.9
2024-02-09 09:00:00;-5.8;nan;88.0;nan;nan;9999.0;900.0;98.86;0.0;-0.05;nan;nan;nan;-5.0;-6.4;nan;nan;nan;175.0;5.4
2024-02-09 10:00:00;-4.3;nan;83.0;nan;nan;9999.0;1000.0;98.82;0.0;-0.05;nan;nan;nan;-3.6;-5.3;nan;nan;nan;169.0;1.7
2024-02-09 11:00:00;-2.8;nan;79.0;nan;nan;9999.0;1100.0;98.71;0.0;-0.05;nan;nan;nan;-1.9;-3.8;nan;nan;nan;145.0;6.0
2024-02-09 12:00:00;-0.9;nan;75.0;nan;nan;9999.0;1200.0;98.6;0.0;-0.05;nan;nan;nan;-0.2;-2.1;nan;nan;nan;139.0;6.5
2024-02-09 13:00:00;0.1;nan;72.0;nan;nan;9999.0;1300.0;98.51;0.0;-0.04;nan;nan;nan;1.0;-0.6;nan;nan;nan;128.0;4.1
2024-02-09 14:00:00;1.8;nan;66.0;nan;nan;9999.0;1400.0;98.46;0.0;-0.04;nan;nan;nan;2.8;1.0;nan;nan;nan;141.0;2.7
2024-02-09 15:00:00;3.9;nan;59.0;nan;nan;9999.0;1500.0;98.41;0.0;-0.04;nan;nan;nan;4.7;2.8;nan;nan;nan;114.0;5.3
2024-02-09 16:00:00;4.9;nan;58.0;nan;nan;9999.0;1600.0;98.36;0.0;-0.03;nan;nan;nan;5.2;4.5;nan;nan;nan;165.0;3.4
2024-02-09 17:00:00;4.8;nan;65.0;nan;nan;9999.0;1700.0;98.32;0.0;-0.03;nan;nan;nan;5.3;3.5;nan;nan;nan;164.0;6.6
2024-02-09 18:00:00;4.1;nan;64.0;nan;nan;9999.0;1800.0;98.33;0.0;-0.03;nan;nan;nan;4.9;3.7;nan;nan;nan;156.0;2.8
2024-02-09 19:00:00;3.3;nan;69.0;nan;nan;9999.0;1900.0;98.31;0.0;-0.03;nan;nan;nan;3.9;2.6;nan;nan;nan;137.0;10.2
2024-02-09 20:00:00;2.4;nan;71.0;nan;nan;9999.0;2000.0;98.29;0.0;-0.02;nan;nan;nan;2.7;2.1;nan;nan;nan;147.0;7.6
2024-02-09 21:00:00;1.9;nan;74.0;nan;nan;9999.0;2100.0;98.26;0.0;-0.02;nan;nan;nan;2.1;1.7;nan;nan;nan;140.0;7.0
2024-02-09 22:00:00;1.7;nan;75.0;nan;nan;9999.0;2200.0;98.18;0.0;-0.01;nan;nan;nan;1.9;1.5;nan;nan;nan;145.0;6.3
2024-02-09 23:00:00;1.5;nan;75.0;nan;nan;9999.0;2300.0;98.1;0.0;-0.01;nan;nan;nan;1.6;1.3;nan;nan;nan;178.0;4.4
2024-02-10 00:00:00;1.4;nan;87.0;nan;nan;9999.0;0.0;98.07;0.0;-0.01;nan;nan;nan;1.9;0.6;nan;nan;nan;174.0;8.0
2024-02-10 01:00:00;0.8;nan;91.0;nan;nan;9999.0;100.0;98.01;0.0;-0.01;nan;nan;nan;1.0;0.7;nan;nan;nan;163.0;5.7
2024-02-10 02:00:00;1.1;nan;90.0;nan;nan;9999.0;200.0;98.0;0.3;-0.01;nan;nan;nan;1.4;0.7;nan;nan;nan;178.0;4.1
2024-02-10 03:00:00;1.0;nan;96.0;nan;nan;9999.0;300.0;97.9;2.1;-0.01;nan;nan;nan;1.2;0.8;nan;nan;nan;161.0;7.3
2024-02-10 04:00:00;0.9;nan;98.0;nan;nan;9999.0;400.0;97.84;0.7;-0.01;nan;nan;nan;1.1;0.8;nan;nan;nan;160.0;6.7
2024-02-10 05:00:00;1.0;nan;98.0;nan;nan;9999.0;500.0;97.8;0.0;-0.01;nan;nan;nan;1.3;0.8;nan;nan;nan;175.0;5.5
2024-02-10 06:00:00;1.4;nan;98.0;nan;nan;9999.0;600.0;97.76;0.0;0.0;nan;nan;nan;1.5;1.2;nan;nan;nan;196.0;3.5
2024-02-10 07:00:00;1.7;nan;98.0;nan;nan;9999.0;700.0;97.73;0.0;0.0;nan;nan;nan;1.9;1.4;nan;nan;nan;176.0;5.2
2024-02-10 08:00:00;2.0;nan;96.0;nan;nan;9999.0;800.0;97.69;0.0;0.0;nan;nan;nan;2.2;1.7;nan;nan;nan;179.0;5.9
2024-02-10 09:00:00;2.6;nan;95.0;nan;nan;9999.0;900.0;97.66;0.0;0.0;nan;nan;nan;2.9;2.2;nan;nan;nan;167.0;4.5
2024-02-10 10:00:00;3.4;nan;89.0;nan;nan;9999.0;1000.0;97.63;0.0;0.01;nan;nan;nan;4.3;2.6;nan;nan;nan;78.0;1.3
2024-02-10 11:00:00;5.9;nan;80.0;nan;nan;9999.0;1100.0;97.59;0.0;0.01;nan;nan;nan;7.5;4.1;nan;nan;nan;200.0;5.1
2024-02-10 12:00:00;8.1;nan;73.0;nan;nan;9999.0;1200.0;97.51;0.0;0.02;nan;nan;nan;8.5;7.5;nan;nan;nan;233.0;6.1
2024-02-10 13:00:00;8.2;nan;72.0;nan;nan;9999.0;1300.0;97.49;0.0;0.01;nan;nan;nan;8.6;7.6;nan;nan;nan;274.0;4.7
2024-02-10 14:00:00;7.8;nan;67.0;nan;nan;9999.0;1400.0;97.46;0.0;0.02;nan;nan;nan;8.0;7.6;nan;nan;nan;263.0;4.7
2024-02-10 15:00:00;7.3;nan;70.0;nan;nan;9999.0;1500.0;97.48;0.0;0.01;nan;nan;nan;7.8;7.1;nan;nan;nan;247.0;2.8
2024-02-10 16:00:00;6.9;nan;71.0;nan;nan;9999.0;1600.0;97.48;0.0;0.01;nan;nan;nan;7.2;6.6;nan;nan;nan;271.0;3.6
2024-02-10 17:00:00;6.3;nan;74.0;nan;nan;9999.0;1700.0;97.52;0.0;0.02;nan;nan;nan;6.8;5.7;nan;nan;nan;296.0;1.8
2024-02-10 18:00:00;5.6;nan;75.0;nan;nan;9999.0;1800.0;97.53;0.0;0.02;nan;nan;nan;6.2;5.0;nan;nan;nan;225.0;1.0
2024-02-10 19:00:00;4.9;nan;77.0;nan;nan;9999.0;1900.0;97.54;0.0;0.02;nan;nan;nan;5.6;4.4;nan;nan;nan;251.0;1.7
2024-02-10 20:00:00;4.5;nan;82.0;nan;nan;9999.0;2000.0;97.56;0.0;0.02;nan;nan;nan;4.8;4.1;nan;nan;nan;275.0;3.2
2024-02-10 21:00:00;3.8;nan;83.0;nan;nan;9999.0;2100.0;97.59;0.0;0.02;nan;nan;nan;4.2;3.4;nan;nan;nan;284.0;4.8
2024-02-10 22:00:00;3.3;nan;86.0;nan;nan;9999.0;2200.0;97.61;0.0;0.02;nan;nan;nan;3.6;3.0;nan;nan;nan;284.0;3.8
2024-02-10 23:00:00;3.0;nan;86.0;nan;nan;9999.0;2300.0;97.62;0.0;0.02;nan;nan;nan;3.1;2.9;nan;nan;nan;242.0;7.4
2024-02-11 00:00:00;3.0;nan;85.0;nan;nan;9999.0;0.0;97.67;0.0;0.02;nan;nan;nan;3.0;2.9;nan;nan;nan;253.0;2.2
2024-02-11 01:00:00;2.9;nan;86.0;nan;nan;9999.0;100.0;97.71;0.0;0.02;nan;nan;nan;3.0;2.7;nan;nan;nan;305.0;3.4
2024-02-11 02:00:00;2.8;nan;86.0;nan;nan;9999.0;200.0;97.72;0.0;0.02;nan;nan;nan;2.9;2.7;nan;nan;nan;290.0;3.6
2024-02-11 03:00:00;2.8;nan;84.0;nan;nan;9999.0;300.0;97.72;0.0;0.02;nan;nan;nan;2.8;2.7;nan;nan;nan;300.0;5.6
2024-02-11 04:00:00;2.7;nan;85.0;nan;nan;9999.0;400.0;97.76;0.0;0.02;nan;nan;nan;2.8;2.6;nan;nan;nan;247.0;2.7
2024-02-11 05:00:00;2.5;nan;86.0;nan;nan;9999.0;500.0;97.77;0.0;0.02;nan;nan;nan;2.7;2.4;nan;nan;nan;274.0;3.5
2024-02-11 06:00:00;2.3;nan;91.0;nan;nan;9999.0;600.0;97.78;0.0;0.02;nan;nan;nan;2.5;2.0;nan;nan;nan;232.0;5.1
2024-02-11 07:00:00;1.9;nan;92.0;nan;nan;9999.0;700.0;97.84;0.0;0.03;nan;nan;nan;2.0;1.8;nan;nan;nan;238.0;3.1
2024-02-11 08:00:00;1.6;nan;92.0;nan;nan;9999.0;800.0;97.94;0.0;0.03;nan;nan;nan;1.8;1.5;nan;nan;nan;290.0;3.2
2024-02-11 09:00:00;1.7;nan;90.0;nan;nan;9999.0;900.0;97.93;0.0;0.03;nan;nan;nan;1.8;1.6;nan;nan;nan;284.0;2.9
2024-02-11 10:00:00;2.1;nan;86.0;nan;nan;9999.0;1000.0;97.94;0.0;0.03;nan;nan;nan;2.4;1.8;nan;nan;nan;283.0;3.7
2024-02-11 11:00:00;2.5;nan;82.0;nan;nan;9999.0;1100.0;97.95;0.0;0.03;nan;nan;nan;2.6;2.3;nan;nan;nan;270.0;4.3
2024-02-11 12:00:00;2.9;nan;81.0;nan;nan;9999.0;1200.0;97.92;0.0;0.03;nan;nan;nan;3.1;2.6;nan;nan;nan;242.0;6.5
2024-02-11 13:00:00;2.9;nan;78.0;nan;nan;9999.0;1300.0;97.88;0.0;0.04;nan;nan;nan;3.2;2.6;nan;nan;nan;268.0;4.0
2024-02-11 14:00:00;2.6;nan;86.0;nan;nan;9999.0;1400.0;97.9;0.0;0.04;nan;nan;nan;3.0;2.1;nan;nan;nan;244.0;4.2
2024-02-11 15:00:00;2.2;nan;81.0;nan;nan;9999.0;1500.0;97.97;0.0;0.04;nan;nan;nan;2.4;2.1;nan;nan;nan;247.0;5.5
2024-02-11 16:00:00;1.8;nan;87.0;nan;nan;9999.0;1600.0;97.97;0.0;0.04;nan;nan;nan;2.1;1.5;nan;nan;nan;222.0;5.0
2024-02-11 17:00:00;1.5;nan;87.0;nan;nan;9999.0;1700.0;98.03;0.0;0.04;nan;nan;nan;1.6;1.3;nan;nan;nan;234.0;7.6
2024-02-11 18:00:00;1.2;nan;82.0;nan;nan;9999.0;1800.0;98.08;0.0;0.04;nan;nan;nan;1.3;1.2;nan;nan;nan;225.0;9.7
2024-02-11 19:00:00;1.2;nan;84.0;nan;nan;9999.0;1900.0;98.09;0.0;0.04;nan;nan;nan;1.3;1.1;nan;nan;nan;240.0;6.6
2024-02-11 20:00:00;1.0;nan;84.0;nan;nan;9999.0;2000.0;98.09;0.0;0.04;nan;nan;nan;1.1;0.9;nan;nan;nan;255.0;3.8
2024-02-11 21:00:00;1.1;nan;81.0;nan;nan;9999.0;2100.0;98.1;0.0;0.04;nan;nan;nan;1.2;0.9;nan;nan;nan;289.0;4.3
2024-02-11 22:00:00;1.2;nan;78.0;nan;nan;9999.0;2200.0;98.1;0.0;0.04;nan;nan;nan;1.2;1.0;nan;nan;nan;297.0;2.7
2024-02-11 23:00:00;0.9;nan;73.0;nan;nan;9999.0;2300.0;98.1;0.0;0.05;nan;nan;nan;1.0;0.9;nan;nan;nan;291.0;6.5
2024-02-12 00:00:00;0.8;nan;74.0;nan;nan;9999.0;0.0;98.09;0.0;0.05;nan;nan;nan;0.9;0.7;nan;nan;nan;290.0;5.6
2024-02-12 01:00:00;0.6;nan;76.0;nan;nan;9999.0;100.0;98.12;0.0;0.05;nan;nan;nan;0.7;0.4;nan;nan;nan;281.0;3.9
2024-02-12 02:00:00;0.3;nan;74.0;nan;nan;9999.0;200.0;98.1;0.0;0.05;nan;nan;nan;0.4;0.2;nan;nan;nan;293.0;5.8
2024-02-12 03:00:00;0.1;nan;72.0;nan;nan;9999.0;300.0;98.1;0.0;0.05;nan;nan;nan;0.2;-0.1;nan;nan;nan;281.0;5.6
2024-02-12 04:00:00;-0.3;nan;70.0;nan;nan;9999.0;400.0;98.14;0.0;0.04;nan;nan;nan;-0.1;-0.4;nan;nan;nan;299.0;6.6
2024-02-12 05:00:00;-0.6;nan;72.0;nan;nan;9999.0;500.0;98.19;0.0;0.05;nan;nan;nan;-0.4;-0.8;nan;nan;nan;302.0;5.6
2024-02-12 06:00:00;-0.9;nan;73.0;nan;nan;9999.0;600.0;98.19;0.0;0.05;nan;nan;nan;-0.8;-1.0;nan;nan;nan;333.0;2.2
2024-02-12 07:00:00;-1.2;nan;72.0;nan;nan;9999.0;700.0;98.23;0.0;0.05;nan;nan;nan;-1.0;-1.5;nan;nan;nan;299.0;6.1
2024-02-12 08:00:00;-1.6;nan;71.0;nan;nan;9999.0;800.0;98.26;0.0;0.05;nan;nan;nan;-1.5;-1.6;nan;nan;nan;300.0;4.8
